qid,evidence_id,rel,legacy_chunk_id,annotation_source
A027,ev_558242958b01d3537cb7,2,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_579,auto_deepseek
A027,ev_96456b5e7659bae344f3,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_136,auto_deepseek
A027,ev_56511b554e53ba0eb6f9,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_158,auto_deepseek
A027,ev_b0136987daf7c1f481ca,3,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_196,auto_deepseek
A027,ev_95755ddcfd152f7baf1c,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_226,auto_deepseek
A027,ev_44ffb75a270c5fb457bb,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_232,auto_deepseek
A027,ev_36a2e49b8302363d1156,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_556,auto_deepseek
A027,ev_1d38e3ef04da4bcfd538,0,数据结构 (邓俊辉) (Z-Library)_chunk_38,auto_deepseek
A027,ev_f4b577aa6c62ad7ad6e7,0,数据结构 (邓俊辉) (Z-Library)_chunk_55,auto_deepseek
A027,ev_277831c110ab1b2141d0,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_194",auto_deepseek
A027,ev_5a78d732c1210a34f49f,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_230",auto_deepseek
A027,ev_3ef15ad168c3dab7ce95,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_241",auto_deepseek
A027,ev_2db3be96f072b585f98f,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_959",auto_deepseek
A027,ev_25821c1c9bc843c866c5,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_156",auto_deepseek
A028,ev_03088358a0a02828efe5,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_187,auto_deepseek
A028,ev_9e42d1c9c715497adb73,2,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_264,auto_deepseek
A028,ev_eef9b511afd35ac809cf,2,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_266,auto_deepseek
A028,ev_187cd5f7e9ba017fa515,2,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_267,auto_deepseek
A028,ev_c70c83f805d32f33cfc3,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_284,auto_deepseek
A028,ev_80f5aa0c37face561e79,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_29,auto_deepseek
A028,ev_24ec6e7e1c93cbedcae0,2,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_350,auto_deepseek
A028,ev_568e2382d3d0576885ed,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_236",auto_deepseek
A028,ev_5df4d74dbc332dcf8ffd,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_358",auto_deepseek
A028,ev_f4b5c4ceb47d90316688,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_380",auto_deepseek
A028,ev_22fd6e122235b3943cf6,3,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_423",auto_deepseek
A028,ev_fbe80092fe7aa3bda5cb,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_425",auto_deepseek
A028,ev_33394f42cbd9ae2ee387,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_682",auto_deepseek
A028,ev_25f3ac918612a9b5e966,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_709",auto_deepseek
A028,ev_81b97202587b325a25b4,3,数据结构 (邓俊辉) (Z-Library)_chunk_351,auto_deepseek
A028,ev_6977558dccec05872fbc,1,数据结构 (邓俊辉) (Z-Library)_chunk_352,auto_deepseek
A028,ev_b59b644c6d8460184b81,2,数据结构 (邓俊辉) (Z-Library)_chunk_355,auto_deepseek
A028,ev_cd18cd4da76ab6d473da,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_70,auto_deepseek
A029,ev_098e623363bda9744a24,3,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_292,auto_deepseek
A029,ev_344fcd55b3dc73baf7a6,2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_293,auto_deepseek
A029,ev_58ecd193c9d5d335bf55,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_294,auto_deepseek
A029,ev_9577de12990fae5ae0d1,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_315,auto_deepseek
A029,ev_27f0c4e6460c77c0325d,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_523,auto_deepseek
A029,ev_f6c4a6f77b594c2fe8e7,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_226",auto_deepseek
A029,ev_e6d575aa0256914465b2,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_240",auto_deepseek
A029,ev_b46447e056007b099ca3,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_241",auto_deepseek
A029,ev_9dbc62c861b820808a60,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_242",auto_deepseek
A029,ev_328a3f1fe344b965168f,2,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_216,auto_deepseek
A029,ev_51df7c07ca6407ad6d2a,2,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_217,auto_deepseek
A029,ev_ced408757712ad3f77ac,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_237,auto_deepseek
A029,ev_309513aee79dbce1f26a,3,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_240,auto_deepseek
A029,ev_3f28f785ec1f53b5438a,2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_241,auto_deepseek
A029,ev_31a7335ff17714033813,2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_242,auto_deepseek
A029,ev_f231de424bcbdcc65bb4,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_260,auto_deepseek
A030,ev_791db11e240472666d22,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_237,auto_deepseek
A030,ev_50dea894b32c958040a7,0,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1152,auto_deepseek
A030,ev_511d8b26d16f494de947,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_430,auto_deepseek
A030,ev_c4bdf9b152675271038b,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_433,auto_deepseek
A030,ev_edb7f5bddc81e81e7c99,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_435,auto_deepseek
A030,ev_48a3280c4dea5b5b74d2,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_452,auto_deepseek
A030,ev_27ac395c1b877786c0a1,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_465,auto_deepseek
A030,ev_5ad48672e5d0f69a999d,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_575,auto_deepseek
A030,ev_b74551f85a450a570294,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_303",auto_deepseek
A030,ev_d0bb1da1b57a9c2a6cc0,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_307",auto_deepseek
A030,ev_c3068948b3d05806fc3d,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_319",auto_deepseek
A030,ev_3b1bf662e44561197c00,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_325",auto_deepseek
A030,ev_9c9f9819f6e6bb7363d0,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_676",auto_deepseek
A030,ev_1404d362138aa02d4503,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_734",auto_deepseek
A030,ev_9095aa08e3099f410128,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_750",auto_deepseek
A030,ev_c659cedf164e6f83673d,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_753",auto_deepseek
A030,ev_7f65c19a5376c2ae9fc0,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_754",auto_deepseek
A030,ev_fea2b9944e5dc169ec37,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_881",auto_deepseek
A030,ev_0f36b086f217a78f5b5b,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_916",auto_deepseek
A030,ev_5413c584c44681491aa5,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_178,auto_deepseek
A031,ev_77e161992050ebe466ae,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_153,auto_deepseek
A031,ev_39fc0798c0550674b286,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_156,auto_deepseek
A031,ev_3929b4a06a31a86f58fb,3,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_238,auto_deepseek
A031,ev_a0466502cb86ca6eb2d0,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_247,auto_deepseek
A031,ev_d9e2a0f19ce882d136e5,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_530",auto_deepseek
A031,ev_ad7a413af5b3e50bfce7,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_612",auto_deepseek
A031,ev_541d4bef6abbd4e3ca78,0,数据结构 (邓俊辉) (Z-Library)_chunk_126,auto_deepseek
A031,ev_807a0ae3a190c209bc11,2,数据结构 (邓俊辉) (Z-Library)_chunk_236,auto_deepseek
A031,ev_b9e6cecc1b97f99a916b,2,数据结构 (邓俊辉) (Z-Library)_chunk_237,auto_deepseek
A031,ev_cb67d7853d08ac9784be,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_239,auto_deepseek
A031,ev_a23f1b2f870f065a7de4,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_241,auto_deepseek
A031,ev_3870748fa3e3d9464923,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_242,auto_deepseek
A031,ev_2b791a0288cbcb4c6365,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_254,auto_deepseek
A031,ev_79a9512f84927907e5d0,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_268,auto_deepseek
A031,ev_7348addc94ab597d7162,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_310,auto_deepseek
A031,ev_fe0c23dc4270bdf84cde,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_311,auto_deepseek
A031,ev_9dcfdd1f93eed15b70e1,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_316,auto_deepseek
A031,ev_5e293fb7201a2cf1ad2e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_320,auto_deepseek
A031,ev_3436967d5c9ef7bd3690,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_332,auto_deepseek
A031,ev_5e8cf87684577f4fbdb9,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_333,auto_deepseek
A031,ev_6aadb295c7132a39b41f,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_338,auto_deepseek
A031,ev_f9de0afdbcc164075417,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_341,auto_deepseek
A031,ev_a6edee956a0493decfb9,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_349,auto_deepseek
A031,ev_02ba46048111916734b3,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_354,auto_deepseek
A031,ev_fdb9db516aa61aa39b96,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_383,auto_deepseek
A032,ev_e1512fe33b05070c47cd,2,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_465,auto_deepseek
A032,ev_d08316c90fae41002187,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_546,auto_deepseek
A032,ev_314dc0df18a56c7a320b,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_592,auto_deepseek
A032,ev_cdb7448e4f26e68bb1ef,2,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_155,auto_deepseek
A032,ev_56511b554e53ba0eb6f9,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_158,auto_deepseek
A032,ev_4382426ba9d402563236,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_192,auto_deepseek
A032,ev_2f8bd16e64aee90381f4,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_194,auto_deepseek
A032,ev_46e621a9a214d2283309,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1091",auto_deepseek
A032,ev_6ee67126c26216ab2487,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_200",auto_deepseek
A032,ev_6ebaffaa4dd205799f53,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_202",auto_deepseek
A032,ev_3b42d724f6a27c0b521e,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_203",auto_deepseek
A032,ev_43f802ea6fee3fa4c585,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_204",auto_deepseek
A032,ev_d71d2e1e037cdc8054fd,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_209",auto_deepseek
A032,ev_d87f4da5d386eedb943b,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_235",auto_deepseek
A032,ev_a18cc3d33c981892581f,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_252",auto_deepseek
A032,ev_ad7e3613250aee08a5c6,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_260",auto_deepseek
A032,ev_e35b10c585fd117370f9,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_265",auto_deepseek
A032,ev_64da99153b2117fc27fb,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_727",auto_deepseek
A032,ev_1789f48217a5efeb807f,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_732",auto_deepseek
A032,ev_86761f9be0fd0c839674,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_870",auto_deepseek
A032,ev_0425b22d62bba4b0117f,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_875",auto_deepseek
A032,ev_ae3109baf9f59bcd51b3,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_879",auto_deepseek
A032,ev_85f85b2680df493c525d,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_880",auto_deepseek
A032,ev_d489c259c2293c8d7624,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_371",auto_deepseek
A032,ev_f14c0a8b845229cad1ea,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_341,auto_deepseek
A033,ev_7435aaea87beb13fa718,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_140,auto_deepseek
A033,ev_6399d18825603ee17ff1,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_145,auto_deepseek
A033,ev_f5ff6f5cef179f7f945a,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_404",auto_deepseek
A033,ev_e6d9d70c04a946e7a68b,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_416",auto_deepseek
A033,ev_2ab89d4669f657728a12,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_629",auto_deepseek
A033,ev_eb49415707e0fd3c663a,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_631",auto_deepseek
A033,ev_c70a62066fe9c517296d,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_751",auto_deepseek
A033,ev_a27f2eb4f641004eabc3,0,数据结构 (邓俊辉) (Z-Library)_chunk_106,auto_deepseek
A033,ev_702f91600a87cb523306,0,数据结构 (邓俊辉) (Z-Library)_chunk_259,auto_deepseek
A033,ev_38137f1fd623d321ea1c,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_220,auto_deepseek
A033,ev_1feebcf2734c6d826c72,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_259,auto_deepseek
A033,ev_61d98ff6ba61d963c334,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_261,auto_deepseek
A033,ev_aa902aec68a1ca3326c3,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_265,auto_deepseek
A033,ev_f7b91457ec34cd16eeab,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_281,auto_deepseek
A033,ev_96961025e6cf28038a9e,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_304,auto_deepseek
A033,ev_f2f11fca88ae0c117b49,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_392,auto_deepseek
A033,ev_3c949a1e4f1cbe136dd2,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_628",auto_deepseek
A033,ev_29a9619d3b48a992d99e,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_525,auto_deepseek
A033,ev_c53886198bdc50503e1f,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_381,auto_deepseek
A033,ev_12f759825261372d9dbe,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_552,auto_deepseek
A034,ev_0f52afea646b7877adcc,3,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_303,auto_deepseek
A034,ev_9a80b09d38f94c1f5992,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_316,auto_deepseek
A034,ev_562c4a358884e3c8a6d1,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_317,auto_deepseek
A034,ev_1a87792ab6d0c9a71edc,2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_337,auto_deepseek
A034,ev_d7fcde6a8e231b91a312,3,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_272",auto_deepseek
A034,ev_0178fee3300948cea71c,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_273",auto_deepseek
A034,ev_231d7d227468eaecd6a1,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_275",auto_deepseek
A034,ev_11898d2817c54d8221ab,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_505",auto_deepseek
A034,ev_f5c2c661f3de04608594,1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_237,auto_deepseek
A034,ev_b4e4a06795ec5e84dc83,3,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_272,auto_deepseek
A034,ev_f02e614b25b05dd1e611,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_281,auto_deepseek
A034,ev_b86fbacb14d4a1d85b49,2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_151,auto_deepseek
A034,ev_07162c893426e2541f19,3,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_183,auto_deepseek
A034,ev_3d40f83bea06874b2a91,2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_184,auto_deepseek
A034,ev_d5734629a340ba794df5,2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_185,auto_deepseek
A034,ev_00727479fc53d7ecc564,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_198,auto_deepseek
A034,ev_c09dd8a0cd3fa4d4d5a9,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_256,auto_deepseek
A034,ev_4fa8b10a7320d7bbec08,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_518,auto_deepseek
A035,ev_ce8cf510431333618db6,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_287,auto_deepseek
A035,ev_d9c890b77b462498566d,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_396,auto_deepseek
A035,ev_ca7e628fcddd24df4a20,0,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_382,auto_deepseek
A035,ev_6a69f6dfcfe125f0ef3b,3,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_242,auto_deepseek
A035,ev_8371a6484cc6720b2ba4,3,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_563,auto_deepseek
A035,ev_407c0501659a940e8c5a,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_253,auto_deepseek
A035,ev_739b76a07e36cb01955b,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1088",auto_deepseek
A035,ev_3fa275a5d26b33756fd9,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_134",auto_deepseek
A035,ev_7d4d6e3965da1c5a087b,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_135",auto_deepseek
A035,ev_70346d378f4eb41bdf99,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_136",auto_deepseek
A035,ev_de4dae370875aacf2441,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_524",auto_deepseek
A035,ev_fbdda867bab9f5ee679f,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_525",auto_deepseek
A035,ev_9d4062d01c8faa42105c,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_859",auto_deepseek
A035,ev_ef3e3d2d6ba4002730ea,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_950",auto_deepseek
A035,ev_f18624bc155679244d9c,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_32",auto_deepseek
