qid,doc_id,rel,source
A033,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_631",,bm25/dense/dense_bm25/tfidf
A033,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_746",,tfidf
A033,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_747",,tfidf
A033,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_751",,dense/dense_bm25/tfidf
A033,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_777",,bm25/dense_bm25
A033,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_246,,bm25/dense_bm25
A033,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_247,,bm25
A033,数据结构 (邓俊辉) (Z-Library)_chunk_106,,dense/dense_bm25
A033,数据结构 (邓俊辉) (Z-Library)_chunk_111,,tfidf
A033,数据结构 (邓俊辉) (Z-Library)_chunk_231,,dense
A033,数据结构 (邓俊辉) (Z-Library)_chunk_259,,dense/dense_bm25
A033,数据结构 (邓俊辉) (Z-Library)_chunk_265,,dense
A033,数据结构 (邓俊辉) (Z-Library)_chunk_494,,dense/dense_bm25
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_220,,dense
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_259,,dense
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_261,,dense/dense_bm25
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_265,,dense/dense_bm25
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_269,,dense
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_281,,dense/dense_bm25
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_284,,dense/dense_bm25
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_304,,dense/dense_bm25
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_34,,dense
A033,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_392,,dense/dense_bm25
A033,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_395",,bm25
A033,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_628",,bm25/dense_bm25
A033,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_101,,bm25
A033,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_14,,tfidf
A033,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_244,,dense
A033,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_398,,bm25/dense_bm25/tfidf
A033,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_525,,bm25/dense_bm25/tfidf
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_145,,bm25/dense_bm25/tfidf
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_322,,bm25/dense_bm25
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_346,,dense_bm25
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_381,,bm25/dense_bm25
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_382,,bm25/dense_bm25/tfidf
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_415,,bm25/dense_bm25
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_47,,bm25
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_492,,bm25/dense_bm25
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_545,,bm25
A033,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_552,,bm25/dense_bm25
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_133,,bm25
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_216,,dense
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_237,,dense_bm25
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_239,,tfidf
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_277,,bm25/dense_bm25
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_300,,dense/dense_bm25
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_303,,bm25/dense/dense_bm25/tfidf
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_304,,bm25/dense/dense_bm25/tfidf
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_316,,bm25/dense/dense_bm25/tfidf
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_317,,bm25/dense/dense_bm25/tfidf
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_331,,bm25
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_337,,dense_bm25
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_37,,dense
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_373,,tfidf
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_411,,dense
A034,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_50,,dense_bm25
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_133",,tfidf
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_218",,tfidf
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_253",,tfidf
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_272",,bm25/dense/dense_bm25/tfidf
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_273",,bm25/dense/dense_bm25
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_275",,bm25/dense/dense_bm25
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_316",,bm25/dense/dense_bm25
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_359",,dense
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_360",,dense/dense_bm25/tfidf
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_378",,dense
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_433",,tfidf
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_505",,dense/dense_bm25
A034,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_506",,tfidf
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_14,,bm25/tfidf
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_237,,dense/dense_bm25
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_272,,bm25/dense/dense_bm25/tfidf
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_276,,bm25/dense_bm25
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_277,,bm25/dense_bm25
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_281,,bm25
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_312,,dense
A034,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_442,,dense_bm25
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_151,,bm25/dense/dense_bm25/tfidf
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_168,,dense
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_183,,bm25/dense/dense_bm25/tfidf
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_184,,dense/dense_bm25/tfidf
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_185,,dense/dense_bm25
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_198,,dense/dense_bm25
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_233,,dense_bm25
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_256,,dense/dense_bm25
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_382,,bm25/dense_bm25/tfidf
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_512,,dense
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_518,,dense
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_519,,dense
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_541,,dense/dense_bm25
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_545,,bm25/dense_bm25
A034,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_97,,tfidf
A035,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_11,,dense
A035,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_273,,dense
A035,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_287,,dense/dense_bm25
A035,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_396,,dense/dense_bm25
A035,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_382,,dense/dense_bm25
A035,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_733,,tfidf
A035,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_757,,tfidf
A035,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_763,,tfidf
A035,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_784,,tfidf
A035,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_790,,tfidf
A035,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_884,,tfidf
A035,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_175,,dense/dense_bm25
A035,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_346",,dense
A035,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_576",,dense
A035,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_581",,dense/dense_bm25
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_242,,bm25/dense/dense_bm25/tfidf
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_253,,bm25
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_259,,bm25/dense_bm25
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_261,,bm25
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_262,,bm25/dense_bm25/tfidf
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_265,,bm25
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_268,,bm25/dense_bm25
A035,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_563,,bm25/dense/dense_bm25/tfidf
A035,数据结构 (邓俊辉) (Z-Library)_chunk_108,,dense
A035,数据结构 (邓俊辉) (Z-Library)_chunk_153,,dense
A035,数据结构 (邓俊辉) (Z-Library)_chunk_211,,dense
A035,数据结构 (邓俊辉) (Z-Library)_chunk_236,,dense
A035,数据结构 (邓俊辉) (Z-Library)_chunk_301,,dense
A035,数据结构 (邓俊辉) (Z-Library)_chunk_322,,dense
A035,数据结构 (邓俊辉) (Z-Library)_chunk_354,,dense/dense_bm25
A035,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_211,,dense
A035,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_216,,dense
A035,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_253,,dense/dense_bm25
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1081",,bm25/dense_bm25
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1088",,bm25
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_134",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_135",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_136",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_137",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_138",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_139",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_198",,tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_247",,dense/dense_bm25
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_524",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_525",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_859",,bm25/dense_bm25/tfidf
A035,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_950",,bm25/dense_bm25/tfidf
A035,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_32",,dense/dense_bm25
A035,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_33",,dense/dense_bm25
A035,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_34",,dense/dense_bm25
A035,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_362",,dense
A035,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_4",,dense
A035,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_443",,dense/dense_bm25
A035,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_595,,dense/dense_bm25
A035,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_211,,dense/dense_bm25
A036,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_179,,bm25
A036,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_180,,dense/dense_bm25
A036,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_192,,dense/dense_bm25
A036,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_254,,dense/dense_bm25
A036,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_264,,tfidf
A036,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_396,,dense/dense_bm25/tfidf
A036,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_512,,dense
A036,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1379,,dense
A036,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_205,,dense
A036,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_46,,dense
A036,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_804,,dense
A036,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_831,,dense_bm25/tfidf
A036,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_832,,dense_bm25
A036,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_147,,dense/dense_bm25
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_395",,tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_396",,bm25/dense/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_397",,bm25/dense/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_398",,bm25/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_399",,bm25/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_400",,bm25/dense/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_401",,bm25/dense/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_402",,bm25/dense/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_403",,bm25/dense_bm25
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_404",,bm25
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_405",,bm25/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_406",,bm25
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_407",,bm25/dense/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_409",,bm25/dense_bm25
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_439",,bm25/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_440",,bm25
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_441",,bm25/dense_bm25
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_443",,bm25/dense_bm25/tfidf
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_578",,dense
A036,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_747",,bm25/dense/dense_bm25/tfidf
A036,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_293,,tfidf
A036,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_330,,dense
A036,数据结构 (邓俊辉) (Z-Library)_chunk_150,,dense/dense_bm25
A036,数据结构 (邓俊辉) (Z-Library)_chunk_246,,dense
A036,数据结构 (邓俊辉) (Z-Library)_chunk_374,,dense/dense_bm25
A036,数据结构 (邓俊辉) (Z-Library)_chunk_376,,dense_bm25
A036,数据结构 (邓俊辉) (Z-Library)_chunk_383,,tfidf
A036,数据结构 (邓俊辉) (Z-Library)_chunk_448,,dense
A036,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_296,,dense/dense_bm25/tfidf
A036,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_297,,dense/dense_bm25
A036,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_302,,dense/dense_bm25
A036,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_85,,dense
A036,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_144",,tfidf
A036,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_145",,dense_bm25
A036,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_430",,dense
A036,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_372,,dense
